cluster_id,firing_rate,presence_ratio,isi_viol,num_viol,amplitude_cutoff,isolation_distance,contam_rate,l_ratio,d_prime,nn_hit_rate,nn_miss_rate,silhouette_score,max_drift,cumulative_drift,epoch_name_quality_metrics,epoch_name_waveform_metrics,peak_channel,snr,duration,halfwidth,PT_ratio,repolarization_slope,recovery_slope,amplitude,spread,velocity_above,velocity_below
87,1.028516292595291,0.99,0.3437659702961262,2.0,0.005923052255761422,100.50458748761889,1.510088677547873,6.650865223149255e-05,7.929196084080097,0.98989898989899,0.00013511687609782462,0.18867071334447502,1.33,12.39,complete_session,complete_session,55,5.88748379336779,0.5768844221105527,0.1785594639865995,0.2565728148214528,1.1644563171644058,-0.1160568169241534,391.9708485506019,60.0,0.45784477945282,0.4578447794528184
88,4.557859008973345,0.99,1.0,133.0,0.5,71.35378773683132,26.16130538980496,0.01124701398031449,3.1011837635062416,0.8366666666666667,0.0148861646234676,0.050356305493931657,3.95,45.68,complete_session,complete_session,55,2.080595955572698,0.3845896147403685,0.1922948073701842,0.1581750210079565,0.686009282175853,-0.0184383554506303,153.52968177674566,180.0,-0.0327031985323442,0.3401132647363798
89,0.06871364167551519,0.79,0.0,0.0,0.5,45.75381652508184,0.0,0.002203426810907003,3.591521124841396,0.16666666666666666,0.00030024019215372296,,,0.0,complete_session,complete_session,55,2.239524163729034,0.6867671691792294,0.2609715242881072,0.2925021990728481,0.3835964534369946,-0.0373750176493493,165.68420798915207,225.0,1.5152481986652842,0.3815373162106828
90,0.1330506182761568,0.85,0.0,0.0,0.08418937355775027,40.38902778868505,2.906772908366534,0.007062467022438552,4.015910403438172,0.0392156862745098,0.0009683127984239874,0.014782372684561474,3.12,5.8,complete_session,complete_session,55,2.587779254959904,0.7279731993299832,0.1785594639865997,0.2525473917173244,0.5800530681718203,-0.0289317710985823,206.2521482768812,60.0,0.4578447794528184,-0.9156895589056384
91,0.011379329194671304,0.21,0.0,0.0,0.5,61996658701279.99,1.0,,3.854681367809454,0.0,3.333666700003334e-05,0.014143167833439147,,0.0,complete_session,complete_session,55,2.0713997647135995,1.3735343383584588,0.1510887772194304,0.1876050913798273,0.6573760565690437,-0.0881561258025065,179.90699181189905,225.0,1.4934460663103877,-0.6562441838823747
92,3.343334450695927,0.99,1.0,82.0,0.0761394301743347,79.90312700916793,15.183576608670059,0.002110950145981121,5.546198143155408,0.9667541557305337,0.0008663409224798143,0.1179151119252727,2.1,25.13,complete_session,complete_session,56,2.5081319339257537,0.6592964824120603,0.233500837520938,0.2741059504449137,0.4759363514999059,-0.0456093659703697,175.34026300719893,105.0,0.5494137353433836,0.6409826912339482
93,0.053395313913457663,0.71,1.0,1.0,0.5,71.45531312293313,9.721115537848606,5.374805972735906e-05,3.4622498058561146,0.4444444444444444,0.00010006003602161297,,,0.0,complete_session,complete_session,57,2.4709787322227745,0.5219430485762144,0.2197654941373534,0.2944203882321823,0.4691977704641331,-0.0183092419004991,176.8831346855789,195.0,6.71505676530802,0.3793571029751932
94,2.010639935396922,0.99,0.09818602328957676,3.0,0.0033875225844444876,199.03470140691454,4.751685565430586,3.535511973835936e-08,7.389006538348782,0.9957264957264957,0.00010239606799098914,0.24967274142377713,1.53,12.3,complete_session,complete_session,57,6.6444138066689575,0.6318257956448912,0.1785594639865997,0.2324984697107954,1.0634593992624473,-0.1082061829010071,427.66367649746667,60.0,0.4578447794528184,-0.4578447794528184
95,15.759495601604783,0.99,0.010683580419622918,22.0,0.00025438175183174777,265.05863074636926,3.485695789355865,4.3835374035015404e-17,10.775092084553947,1.0,0.00036900369003690036,0.32323015831132984,1.03,9.25,complete_session,complete_session,59,8.988069686938402,0.1922948073701842,0.1098827470686767,0.3082166515521299,2.4944633880576537,-0.4115572401564637,600.9080326777464,75.0,0.274706867671692,0.0
96,1.4451748077232558,0.99,0.21963158323054394,3.0,7.837144821656766e-05,192.80170191693293,4.5544585970366205,4.3888863934896116e-14,10.00751093524903,0.9881796690307328,0.00010143016533116949,0.32300648582790753,0.93,10.19,complete_session,complete_session,59,8.930271837834733,0.6592964824120603,0.1510887772194304,0.2004829122577076,1.6741702422398146,-0.1392626951189901,563.2894668394371,60.0,0.4578447794528201,-0.9156895589056404
