cluster_id,firing_rate,presence_ratio,isi_viol,num_viol,amplitude_cutoff,isolation_distance,contam_rate,l_ratio,d_prime,nn_hit_rate,nn_miss_rate,silhouette_score,max_drift,cumulative_drift,epoch_name_quality_metrics,epoch_name_waveform_metrics,peak_channel,snr,duration,halfwidth,PT_ratio,repolarization_slope,recovery_slope,amplitude,spread,velocity_above,velocity_below
0,7.4486712699426825,0.99,0.06706311715179664,25.0,0.09153764126059272,85.85958690677235,4.893155846890718,0.00806715568812733,-5.208552439977374,0.9493333333333334,0.005739704405223131,0.06781711487088714,14.19,38.03,complete_session,complete_session,1,2.96217609018272,0.7279731993299832,0.1510887772194304,0.1468429016277192,0.7147464871170559,-0.0350265283017297,223.23686648637823,30.0,0.0,
1,4.945408412385876,0.99,1.0,78.0,0.5,55.51316055438935,12.541989762745295,0.005871053709403203,-3.696285935370852,0.9333333333333333,0.0047789725209080045,0.06781711487088714,5.9,39.48,complete_session,complete_session,1,2.0518975136803914,0.7554438860971525,0.2884422110552764,0.280307429183888,0.3294149095952522,-0.0151479990722993,153.8348369814463,75.0,0.811039323602138,
2,5.4190675085258215,0.99,1.0,88.0,0.5,62.07235938161554,26.91896896864261,0.002822487038977644,2.7261485577746813,0.9706666666666667,0.0015935508061492314,0.1132608489956156,4.38,36.45,complete_session,complete_session,2,1.860913892120465,0.7279731993299831,0.3433835845896147,0.3564347356911195,0.2662898758728645,-0.0310567137857346,149.97671458346784,210.0,1.3115273742246685,0.9156895589056367
3,8.03794393040926,0.99,0.03797758931028644,17.0,0.025962765673863953,94.26923673222056,4.9733948576722335,0.0002678119993547427,-5.382886712992759,0.988,0.0014398848092152627,0.1132608489956156,3.57,24.9,complete_session,complete_session,2,2.0927645513314945,0.5906197654941374,0.3433835845896147,0.3110411767155115,0.347556997033659,-0.0210573562603443,161.23840270192187,90.0,0.4970886176916333,0.0
4,0.004074486848515655,0.07,0.0,0.0,0.5,43183596861839.99,1.0,,4.738687823239268,,0.0,,,0.0,complete_session,complete_session,11,2.3612091180782384,1.8130653266331656,0.4395309882747067,0.5401509274346731,0.1142837058901554,-0.0698958573952684,213.05084228515625,225.0,-1.498401096391046,-0.2354630294328783
5,5.388508857161954,0.99,0.009657416152138998,2.0,0.030707733343971037,116.24686599850868,0.22483741524102285,6.996799544650475e-07,7.8599655440890235,0.997093023255814,0.00010356255178127589,0.21330548382540643,15.9,110.68,complete_session,complete_session,4,3.178730895317388,0.2060301507537689,0.0961474036850921,2.2779882821841437,1.002515510083359,-0.042481018991312,263.53134186996493,75.0,1.2046690805394494e-17,-0.9156895589056384
6,14.643705733565264,0.99,0.0006479374867525145,1.0,0.000759367950941121,271.30902325359864,2.736260171042215,0.0,-14.144296651125629,1.0,0.0,0.4395994113830478,1.08,5.79,complete_session,complete_session,5,9.921597838537252,0.6180904522613064,0.2335008375209381,0.2322592866380363,1.846386757078601,-0.0993033162914337,791.9965251799554,75.0,0.9156895589056404,0.0
8,11.850135688051719,0.99,0.009987720458654314,10.0,0.016880287957357444,126.57896616462435,1.2513746585898207,0.00015502230578727522,6.156744562658356,0.9973333333333333,0.00012657426745142712,0.16904453628008015,1.74,14.92,complete_session,complete_session,6,3.2651058370518644,0.5906197654941374,0.2609715242881072,0.2592106001715611,0.6191558281436144,-0.0626350570615,245.6452674472455,120.0,0.4970886176916333,0.0
9,21.63909034161058,0.99,0.0,0.0,0.0001310163642826123,198.4698102379394,0.9919078785128607,1.804730554216429e-06,8.613018124725697,1.0,0.0010043942247332078,0.14560758943814275,1.37,6.42,complete_session,complete_session,7,5.253967900903198,0.7279731993299831,0.3021775544388609,0.2675953238135467,0.7034361818884948,-0.0626964351040539,345.30454506406403,105.0,1.0072585147962032,0.5494137353433836
10,0.4166162802607257,0.99,1.0,2.0,0.5,42.26231728978466,0.22896703583791297,0.012590721729805465,2.3389213516403764,0.3434343434343434,0.00026754958028159595,0.06493426224594961,9.26,59.83,complete_session,complete_session,9,2.2023469959072037,0.9614740368509214,0.4120603015075377,0.290124624185663,0.2803713950247943,-0.0092138369655747,169.37628934902202,105.0,1.4651032942490234,0.9156895589056392
11,14.080407926757976,0.99,0.09781313471036279,126.0,0.33784047818152363,135.40630250829497,16.948234505630406,0.0006513062218610357,2.9994165168497973,0.9906666666666667,0.004224422442244224,0.05532154976229182,2.38,16.25,complete_session,complete_session,9,2.035691536163192,0.700502512562814,0.3296482412060302,0.3280410686151644,0.3071223283143098,-0.0266514627185672,148.94462307455086,135.0,0.2093004706070035,1.007258514796203
12,1.9119529536659712,0.99,0.35135012914927977,6.0,0.011003602713813423,87.14753541675186,2.7392262452023406,8.803228704156711e-05,5.915210490249471,0.9508196721311475,0.0003711952487008166,0.12034741056703728,1.49,15.79,complete_session,complete_session,11,3.9213139592236335,0.6867671691792295,0.2472361809045225,0.2956133818083574,0.6241439109047238,-0.0642330058185959,279.6469658962327,90.0,1.4651032942490232,0.274706867671691
13,5.132834807417597,0.99,0.010654201680640074,2.0,0.000967602487334787,112.89406127388716,0.4197741183723028,1.3773563648107512e-05,7.549587322389563,1.0,0.00010339123242349049,0.26475867864684655,2.25,13.5,complete_session,complete_session,13,5.922619277131744,0.7142378559463987,0.233500837520938,0.2379284329838961,1.0166178928375795,-0.0662023838631453,435.37302131611233,90.0,0.6409826912339468,0.274706867671692
14,13.718797218952211,0.99,0.021102918939574222,28.0,0.0003430696837157636,119.90733790206659,3.805005380529295,2.955078663675518e-05,5.9433793727290105,0.9973333333333333,0.0,0.21302518244624952,2.41,7.4,complete_session,complete_session,13,4.926461870450801,0.6455611390284757,0.2747068676716919,0.2969486431939012,0.7376783056739207,-0.08347426535529,352.6485037946988,120.0,0.4578447794528202,0.3662758235622554
15,13.57466224668597,0.99,0.29316277239035093,275.0,0.5,126.86414957112716,35.49214876073819,9.517097791817882e-05,5.529216983361132,0.998,0.0001325381047051027,0.14818142683361213,1.55,16.19,complete_session,complete_session,14,2.032654498006687,0.7554438860971525,0.2884422110552764,0.3252599394103063,0.2837157037624023,-0.0343751952744896,141.77160224451228,135.0,0.2093004706070035,-0.8241206030150756
16,11.73044763687657,0.99,0.08490838601335504,77.0,0.18548065515537882,81.45681835583045,12.1354913515127,0.006511456919980016,2.590303111811779,0.9266666666666666,0.01015112631879099,0.050938061099472805,2.12,15.73,complete_session,complete_session,15,2.5545262320271163,0.6043551088777219,0.3021775544388609,0.2978380248651283,0.4338690609493117,-0.0308987253182317,187.0298385620117,135.0,0.5755762941692597,-0.4578447794528202
17,4.892440083355173,0.99,0.011739815509712925,2.0,0.014157010519028101,79.63679864910699,0.7015750015519956,0.0025001693005715564,6.18984836926493,0.9528706083976007,0.0019769014670689834,0.06848838687768329,1.79,15.88,complete_session,complete_session,17,3.735487106547988,1.0850921273031824,0.0961474036850921,0.2388922489860449,0.6471700637407921,-0.0173703368211339,238.9302486931745,60.0,0.4578447794528184,0.0
18,11.202801589993793,0.99,0.1543869764128059,118.0,0.06651997330829679,76.80982272503296,15.94422854409064,0.01068746620168077,3.3268664057028343,0.9213333333333333,0.0037849125554685462,0.07560072562792415,1.47,12.39,complete_session,complete_session,19,2.9909194316099863,0.7005025125628142,0.3021775544388609,0.2980144481150028,0.3862466251299403,-0.0313765561107535,213.4117126464844,135.0,0.3401132647363807,0.7325516471245113
19,1.979691297522544,0.99,0.3065416957279371,6.0,0.5,81.2811495481201,2.905032108219359,0.0008856592253415392,3.5165193701942936,0.8856589147286822,0.0013905847239180573,0.05180060407297103,4.32,47.45,complete_session,complete_session,20,1.459161379080102,0.8790619765494138,0.3433835845896147,0.3316615094504028,0.1904486635984048,-0.0193009746430934,102.00783058449076,150.0,0.3662758235622561,0.5494137353433833
20,2.1604966514254262,0.99,0.03068903888403507,1.0,6.1004837814968214e-05,92.40939959301836,0.4294891589929988,0.0002279458406569568,6.577670166349239,0.9791666666666666,0.00040716612377850165,0.0950350188734853,2.66,14.7,complete_session,complete_session,22,2.5682060312271986,0.6867671691792295,0.2060301507537689,0.2806870815124703,0.533965283144262,-0.0477617905837393,184.3995003312721,90.0,0.5494137353433841,0.274706867671691
21,2.6198950435955664,0.99,0.2815859725228316,10.0,0.5,88.49282490811567,10.529427756916329,0.0011984916651111065,3.287432994639458,0.8841940532081377,0.005176935390483976,0.04544903068411057,3.23,33.71,complete_session,complete_session,23,1.765865668435067,0.631825795644891,0.3159128978224455,0.3980182078401933,0.2474596244358851,-0.0023165547262694,128.66111346335956,165.0,1.5697535295525242,0.2877881470846292
22,1.5579819087011737,0.99,1.0,34.0,0.5,58.742463134211526,21.137779505285096,0.0072809134320580265,3.897851062610091,0.8110236220472441,0.0006077180188392585,0.09126755111155664,10.3,92.4,complete_session,complete_session,24,1.535148122027027,0.3708542713567838,0.233500837520938,0.2875254395109831,0.548666686531939,-0.0218231492738277,128.1399197048611,225.0,0.8088591103666481,0.2507245220813062
23,0.017825879962255993,0.27,0.0,0.0,0.5,60393226340688.01,0.0,,2.6704866491239345,0.0,0.0,0.09415135700677063,,0.0,complete_session,complete_session,26,1.881080924278303,0.8927973199329984,0.2472361809045226,0.3620614202297827,0.3898714070965761,-0.0297225275678582,138.74598911830358,225.0,0.501449044162612,1.098827470686767
24,2.586280527095312,0.99,0.0,0.0,0.0019117763519302187,156.90911337324195,0.0,3.2292668298580452e-06,8.683866679239697,0.9934959349593496,0.00017015484090522376,0.12224624697251323,1.71,9.41,complete_session,complete_session,27,5.883158963882513,1.0026800670016751,0.1510887772194304,0.1497807552832751,0.9804700218505276,-0.0470935080774288,382.4677630608028,60.0,0.91568955890564,0.0
25,20.84609333871822,0.99,0.008377826632543606,26.0,0.004328186828878213,167.53620312944025,2.8178515797088464,1.9905051115781296e-07,7.117922879141888,1.0,0.00013264358668258389,0.1802481330026015,1.25,9.63,complete_session,complete_session,27,4.693476863842069,0.2060301507537689,0.1236180904522612,0.3433181502494726,1.491091221043112,-0.2270712142651257,340.4061715524118,90.0,-0.0915689558905636,0.0
26,2.76657657014213,0.99,0.32026548937850974,12.0,0.5,63.134163009517266,5.832147828320981,0.0048988264969666824,3.582953690194227,0.8707070707070707,0.000813421453990849,0.07879272667508583,5.1,30.53,complete_session,complete_session,27,2.0661032311601035,0.8103852596314908,0.2884422110552764,0.3041139588396927,0.2702176077048923,-0.0160664067133045,137.56404649342923,120.0,0.4578447794528202,-0.9156895589056396
27,21.200064383683017,0.99,0.23681190033197574,585.0,0.005311473742900542,97.47343333938015,31.406071015634673,0.0035080270449945293,4.949605506059629,0.9826666666666667,0.001326579835986493,0.09995132235662188,1.6,9.63,complete_session,complete_session,28,3.5790279346258216,0.2197654941373534,0.1510887772194304,0.2979115961020236,1.185695133364277,-0.1508382097937472,265.4144840855752,150.0,0.2943287867910986,0.4578447794528195
28,2.8032469517787706,0.99,0.01799353707891005,1.0,0.0050811357132647846,104.2786591262516,0.3101596443081987,0.0001680056038802258,6.161803120549197,0.9764150943396226,0.0003405530581664623,0.10658179576560048,2.27,10.13,complete_session,complete_session,29,4.0884745037622245,0.9614740368509213,0.1373534338358458,0.1412454710755669,0.7233112667954549,-0.0342482901140412,262.3065624361724,75.0,0.4578447794528184,0.0
29,0.09982492778863356,0.83,0.0,0.0,0.5,62.41287052289154,0.0,0.00025480840359133177,3.406930229048423,0.19047619047619047,0.00013342673204576536,0.07439041318869902,6.97,0.0,complete_session,complete_session,29,2.1088587301920345,0.8378559463986599,0.2884422110552764,0.3912676955854378,0.3263552969773008,-0.0828100641861084,154.66651137994262,165.0,1.1446119486320494,0.4970886176916329
