cluster_id,firing_rate,presence_ratio,isi_viol,num_viol,amplitude_cutoff,isolation_distance,contam_rate,l_ratio,d_prime,nn_hit_rate,nn_miss_rate,silhouette_score,max_drift,cumulative_drift,epoch_name_quality_metrics,epoch_name_waveform_metrics,peak_channel,snr,duration,halfwidth,PT_ratio,repolarization_slope,recovery_slope,amplitude,spread,velocity_above,velocity_below
0,42.84233858896556,0.99,0.003674492807508034,56.0,0.04629862495356955,233.87546303705355,2.3411716391892936,7.852439650879185e-05,-7.713311242518718,0.998,0.0029850746268656717,0.11127089110774224,5.24,27.95,complete_session,complete_session,0,2.083409018830606,0.3021775544388609,0.1510887772194304,0.3390993825979053,0.6686647918468198,-0.0780751972659472,151.99534610003775,45.0,0.5494137353433841,
1,14.202728854080375,0.99,0.007189993041796461,12.0,0.0026214590061246308,147.31019168782385,1.50107546960733,1.8667345245875206e-05,-9.115043123774512,0.9993333333333333,0.000328515111695138,0.16697550901782912,3.36,31.4,complete_session,complete_session,1,3.2488702024613536,0.934003350083752,0.1922948073701842,0.191504261368063,0.5695696725626211,-0.0180143449192787,243.76383588357936,30.0,1.8313791178112788,
2,3.844142483855651,0.99,1.0,43.0,0.5,72.64609541919741,14.449666327447336,0.0002846781171259246,3.7790155402290337,0.9807524059492564,0.00041584364279031083,0.14913224704216593,6.48,58.8,complete_session,complete_session,1,1.5148842731956085,0.6730318257956448,0.2884422110552763,0.3173573934652846,0.2707018890933011,-0.0328932779824466,117.51153319306772,75.0,0.7848767647762624,
3,0.024647581760466733,0.39,0.0,0.0,0.5,74.39287586556748,0.0,7.937321018946582e-06,-3.5141331547995343,0.0,0.00013334666800013335,,,0.0,complete_session,complete_session,2,1.768843587755339,0.4395309882747069,0.2060301507537689,0.3721795897284465,0.5189715937256437,-0.0769382304616398,158.21456909179688,225.0,0.7683829776903844,-0.9156895589056404
4,0.42076943148225354,0.96,1.0,1.0,0.012210486542502936,69.20264098901765,1.067998277161624,7.652946609400192e-06,-9.032739791051407,0.8095238095238095,0.00010035122930255896,0.2344119508622191,4.66,37.78,complete_session,complete_session,3,2.630659680248777,0.6730318257956448,0.233500837520938,0.258694660440232,0.7394071823128814,-0.0601967789109571,244.74714590415792,60.0,0.3662758235622561,2.747068676716917
5,3.782963664843064,0.99,1.0,175.0,0.5,85.3011466141476,46.33026242457087,0.0005886797352571155,5.000303126536752,0.9877675840978594,0.00023853336059428883,0.15655589465437939,10.76,50.4,complete_session,complete_session,3,1.028460638049461,0.934003350083752,0.4532663316582914,1.714268238413859,0.1390565089966933,-0.0373247115141616,87.3601623854712,225.0,0.5101698971045704,0.9156895589056367
6,4.433923904552533,0.99,1.0,146.0,0.5,51.94240774818969,43.25089179817551,0.010440800605327628,-3.278397440162746,0.8581560283687943,0.002791851928445869,0.07644336030735215,7.02,74.94,complete_session,complete_session,4,1.2502011740101209,0.6180904522613065,0.3571189279731993,0.4269434273280736,0.2771787093997668,-0.0086885688344378,106.25264530098596,225.0,0.6782140249476932,0.9156895589056384
7,0.3142566674459508,0.98,0.0,0.0,0.5,38.12641188466288,0.0,0.020220304008300258,2.3814438830694478,0.015151515151515152,0.0005345092536914545,0.05161458855015911,12.56,120.08,complete_session,complete_session,6,1.593664288931845,0.8515912897822446,0.3708542713567839,0.3179856067453189,0.2248133086900194,-0.0214214502462114,135.33092680431548,150.0,0.4578447794528201,0.274706867671691
8,4.3718648147627865,0.99,1.0,71.0,0.5,66.97643267303498,23.314041439714348,0.004164892579511084,3.8502721213615727,0.9047619047619048,0.003212028019818896,0.06578113087283251,5.04,51.01,complete_session,complete_session,7,1.6036547276018676,0.6867671691792294,0.3433835845896147,0.3611808850581391,0.2786070426776493,-0.0367958179298398,124.5648328447246,120.0,0.4970886176916333,0.274706867671691
9,7.7754317746500945,0.99,0.026504356964516196,13.0,0.044826400317387556,117.81955493222097,2.6580916689325784,0.002699805984988153,6.758331978014232,0.9220183486238532,0.003520144988150007,0.046983724029273435,3.87,32.08,complete_session,complete_session,7,2.10909944463266,0.6455611390284757,0.164824120603015,0.1856841804001287,0.5558340755129922,-0.0204272785739618,166.13433900044552,45.0,0.45784477945282,-0.9156895589056404
10,1.0167127476192528,0.99,1.0,5.0,0.5,31.797901158202777,1.8284477982111291,0.06788069783012961,2.723412144741182,0.1324200913242009,0.0018803935395050536,0.04347575305013692,6.34,65.23,complete_session,complete_session,10,1.9559108487004024,0.6730318257956449,0.3159128978224455,0.3044618567923246,0.3502326547789857,-0.0356504576646881,169.9393136160714,135.0,0.4251415809204759,-0.1831379117811284
11,17.029278319539614,0.99,0.003321232319077161,8.0,0.0093107097743761,152.56542876444894,2.9087702427383704,5.40676998204713e-08,8.430250592932804,0.9986666666666667,0.0,0.34705167226103756,2.15,11.06,complete_session,complete_session,11,7.566170105106098,0.6043551088777219,0.2747068676716919,0.2715649054015989,1.1909456787971278,-0.077849751888379,554.729972601177,75.0,0.5494137353433841,0.0
13,28.712672209389424,0.99,0.0,0.0,0.0016086123877216618,182.63600935009592,0.9824766858324622,6.910927254885765e-08,8.160102871304058,0.998,0.00013317352510320947,0.26207732529567584,3.68,10.57,complete_session,complete_session,13,6.542466812411938,0.6867671691792294,0.2884422110552764,0.2379443471830535,0.9489597290098992,-0.060181425303404,438.4950149890988,90.0,1.556672250139587,0.274706867671692
15,8.817232239418393,0.99,0.05210534883320961,32.0,0.04170989929383046,104.28091497769476,6.837185808450948,0.00024147648335283168,4.715954933171785,0.9986666666666667,0.0,0.11895580363602237,2.85,16.87,complete_session,complete_session,15,2.4086944929495244,0.7279731993299832,0.3021775544388609,0.2979030014771027,0.3596942966876718,-0.0206726558197358,177.85526171670267,90.0,1.1903964265773312,0.2747068676716921
16,2.1817511211898855,0.99,0.05325280843452235,2.0,0.09258379590192928,72.68333341027295,0.5031593371735986,0.0008310459746813972,6.041284622748608,0.968503937007874,0.00010128633647320976,0.1399452119287953,3.84,24.08,complete_session,complete_session,15,3.030966539454908,0.975209380234506,0.233500837520938,0.4278150449249198,0.4938579503562834,-0.0221677573737196,233.52792186121783,60.0,1.3735343383584602,-0.45784477945282
17,15.95930918990221,0.99,0.05641936705341494,113.0,0.14717682729178533,120.08825271145473,13.596655639850127,9.005579024776198e-05,3.7535835114304152,0.9953333333333333,0.0027094622759483117,0.11188555571107997,1.67,14.92,complete_session,complete_session,17,2.764742897608853,0.7279731993299831,0.3159128978224455,0.2874308899150229,0.3908222489981935,-0.0367485947611931,191.7399192342953,120.0,0.4578447794528201,-0.183137911781128
18,1.352536049105612,0.99,0.15530670789621565,2.0,0.006302938488175621,117.23426871224429,0.8698421235130527,6.774143207138733e-07,9.990343570129603,0.9831223628691983,0.00010079629069650237,0.2419638682035363,1.37,15.2,complete_session,complete_session,17,6.089623109633278,0.7005025125628142,0.1922948073701842,0.2606561894735404,1.0277932840519968,-0.0763676221570784,418.33885004368494,90.0,1.8313791178112797,0.0
20,3.9022403551481797,0.99,0.11586544005792704,13.0,0.5,114.18962124794584,7.290432562926231,3.284366862788496e-05,5.553937163486602,0.9943977591036415,0.0007512121832957727,0.10895212927970307,4.5,40.73,complete_session,complete_session,18,1.5410158335255426,0.6867671691792295,0.3296482412060302,0.3199711376848574,0.2103446956279557,-0.015926509308746,109.95536014951507,195.0,1.0137991545026717,0.5559543750498523
21,9.843187830197822,0.99,0.022812883870469924,18.0,0.010277191198566193,107.96736732501199,3.9107899664282826,0.00013540706203539626,6.939903362559007,0.9953333333333333,4.340277777777778e-05,0.17548209571572393,1.45,7.35,complete_session,complete_session,19,6.330369029250199,0.6867671691792295,0.2609715242881072,0.2558275088436381,1.0374954229587023,-0.0780208900187811,470.25455110242166,90.0,0.6409826912339482,0.457844779452819
22,13.857222574045261,0.99,0.024995543409885246,39.0,0.0003438201815109814,119.29486584911162,5.564773880756892,4.707159103102343e-05,6.511979013893474,0.994,0.0003479471120389701,0.1770757864474438,2.16,7.77,complete_session,complete_session,19,6.097102704292912,0.6318257956448912,0.2472361809045225,0.2969284464797982,0.9178132303541164,-0.1024910110113528,436.8293576124238,90.0,0.5494137353433841,0.1831379117811273
23,0.4643428349516501,0.99,0.0,0.0,0.043324706940176635,85.20725855021978,0.0,0.0001009394038645227,4.779869988935495,0.8333333333333334,0.00013370771493515177,0.11188555571107997,8.62,86.92,complete_session,complete_session,19,3.0926952487274715,0.8241206030150754,0.3021775544388609,0.3566537943911779,0.354101145962601,-0.023996675810331,213.13176010594225,135.0,2.10608598548297,-0.9941772353832656
24,18.631371133969953,0.99,0.07512422054625678,201.0,0.11435501793879795,110.80573585409185,20.0786057597039,0.002800400343989407,2.0603726824419217,0.9626666666666667,0.006600660066006601,0.041355356452176875,2.24,18.36,complete_session,complete_session,19,2.732557565817348,0.5631490787269682,0.3159128978224455,0.31557407848908,0.4563398639845793,-0.0301333129297076,192.6201370161802,105.0,0.183137911781128,-0.5494137353433841
25,0.4005232036075844,0.99,0.0,0.0,0.5,55.686920268759714,0.0,0.0015896616219666817,3.035468407582254,0.30434782608695654,0.0009354849487153787,0.04372538022411219,8.09,75.0,complete_session,complete_session,23,2.1735108079370278,0.7005025125628139,0.2472361809045225,0.2782930124081507,0.3426953434708172,-0.0206077271105758,148.08067908653845,90.0,1.0072585147962028,-1.2046690805394494e-17
26,4.945801361470798,0.99,0.014939706427659294,3.0,0.000935368253926139,198.40974738433127,0.5547574263046945,1.0405238610527336e-09,11.636424218577664,0.9988925802879292,0.00010310341272296113,0.26114038290650204,1.53,14.02,complete_session,complete_session,26,4.450365890085583,0.83785594639866,0.2472361809045226,0.3202317874956184,0.5544381374699127,-0.0743590596979714,292.1797549839081,75.0,0.0,-0.0915689558905636
27,0.16901198921462904,0.92,0.0,0.0,0.5,34.59966429346042,0.0,0.0073666847377450335,1.667923717154983,0.2,0.0007007007007007007,,8.13,26.06,complete_session,complete_session,24,1.5022267822622426,0.7554438860971523,0.3159128978224455,0.3334734444629948,0.2416301565324027,-0.0402779701412437,121.30935986836752,195.0,-2.47927267364074,-0.0654063970646884
28,3.5197627024723657,0.99,1.0,67.0,0.5,71.39809665083584,28.61846583515186,0.002623593662583425,4.37341779631023,0.9205607476635514,0.0009196811771919068,0.0979402235612891,5.31,46.94,complete_session,complete_session,24,1.5319137555194235,0.4670016750418761,0.2747068676716918,0.3226494278900266,0.441677715818336,-0.0145512974216408,121.54083251953124,210.0,0.7783361250697932,0.2943287867910986
29,1.3296490088994644,0.99,0.07323401561116705,1.0,8.566121218507801e-05,71.36915485771867,0.480473316315576,0.0005805868875873156,6.622749461707453,0.9864864864864865,0.00016790919470750218,0.32572554906102436,2.04,10.24,complete_session,complete_session,25,7.477137133693582,0.7691792294807371,0.2060301507537689,0.2679015163225939,1.3280662590219616,-0.0977397310815347,512.2068697813327,60.0,0.4578447794528201,0.4578447794528184
30,12.028019899107766,0.99,0.11316473234644325,121.0,0.07866378776213817,85.52639388507876,17.55515107095265,0.008610153986481293,3.431380351480128,0.9153333333333333,0.004053271569195136,0.06107411583743778,2.27,11.45,complete_session,complete_session,25,3.297069201986144,0.7142378559463987,0.2884422110552764,0.2786014765549784,0.4751641166946483,-0.0373501609234168,232.64415928574857,120.0,0.274706867671692,-0.3662758235622561
31,2.3384393195242814,0.99,1.0,15.0,0.5,78.53056485884508,6.822379692426223,0.0011127032790663872,3.909615071082194,0.8824786324786325,0.002201002302587024,0.11140229798716497,3.67,41.89,complete_session,complete_session,26,1.6809135777695452,0.8515912897822446,0.3296482412060302,0.3499575403403135,0.2498973949134427,-0.0293811307937786,123.7718569236738,150.0,0.8633644412538886,0.6802265294727605
32,1.4801753117937433,0.99,0.0,0.0,0.0069147815329369125,131.92299291814015,0.11867499003101853,1.5061749409575792e-07,10.349924426997038,1.0,0.00010097950116126426,0.2574555151611542,1.23,15.26,complete_session,complete_session,28,4.462728072892966,0.6730318257956448,0.1922948073701842,0.2352476778088773,1.0008379038385586,-0.0758832094971734,316.9337577683747,75.0,0.45784477945282,0.274706867671691
33,3.06554298145805,0.99,0.05398908756309556,4.0,0.04459758912158915,108.47255851172748,1.3033283197042065,0.00013773921113870234,5.326419511165428,0.9702970297029703,0.0002721643872899231,0.1342242618002575,2.18,24.01,complete_session,complete_session,28,2.431362357244049,0.8103852596314908,0.2472361809045226,0.3596027853251768,0.346864984532123,-0.059783848962616,162.61805242030465,90.0,1.2819653824678954,0.274706867671691
34,0.8961156511483976,0.99,1.0,4.0,0.5,51.9593422179446,7.766381283377129,0.006621484988842756,3.076039614668707,0.3333333333333333,0.0027830868792542668,0.014106765800852286,8.66,102.45,complete_session,complete_session,28,1.763278167849488,0.3021775544388609,0.233500837520938,0.3832068534016868,0.5555920524674692,-0.0732592948027277,127.8491013179998,195.0,0.7085693015341258,0.1962191911940653
35,0.9819420519214515,0.99,0.14566574062144405,1.0,0.5,60.18761565493009,3.2619353096090213,0.0022919233005926016,3.5599455852926165,0.4074074074074074,0.0022789731215228904,0.03313258105573595,7.77,73.45,complete_session,complete_session,27,1.9924697378496417,0.9065326633165828,0.2884422110552763,0.608698394915814,0.2037788332281767,-0.004373501538025,135.833986343876,90.0,2.3807928531546625,0.0
36,5.943148151992541,0.99,0.027959504968711413,8.0,0.0012287563782391131,89.40882804778437,1.803371053811154,0.00035664875935515676,6.1272658597678,0.9928888888888889,0.0002077922077922078,0.18227136200484154,1.44,11.14,complete_session,complete_session,29,4.429495026336131,0.7005025125628142,0.2472361809045226,0.2794517174254657,0.737334962613176,-0.072305500805975,324.4651043353303,90.0,0.6409826912339482,-0.0915689558905636
37,0.09242843160175025,0.9,0.0,0.0,0.5,53.55935373567133,0.0,0.00047834793419456253,3.0711709473619337,0.0,6.670001667500417e-05,,,0.0,complete_session,complete_session,31,1.682184475634442,0.6455611390284756,0.3571189279731994,0.3935468218517385,0.2954882536762032,-0.0235901029892477,131.54166085379467,225.0,1.5871952354364411,0.7303714338890217
38,3.087549750887038,0.99,0.0,0.0,3.688988196879576e-05,193.13409448501676,0.0,2.0366743989439345e-16,12.58373768941989,1.0,0.00010203040506070809,0.3777612981987468,0.99,10.25,complete_session,complete_session,30,5.138892549109213,0.8790619765494136,0.2609715242881072,0.4717822537820603,0.5261178182426353,-0.0389612207866107,338.10831937713795,60.0,0.0,0.4578447794528184
39,2.330957017918425,0.99,0.15722786346961382,6.0,0.05308831335258342,89.65485195637936,2.6304044729363936,8.107200573407687e-05,5.862106926319906,0.9377777777777778,0.0002030456852791878,0.14521641558874457,3.04,29.92,complete_session,complete_session,30,2.5876287403486056,0.9477386934673366,0.2884422110552763,0.2665566868757712,0.3887796985816881,-0.0300617312950411,172.8736125734357,105.0,0.274706867671692,1.2819653824678947
40,16.976462072910042,0.99,0.004181019442083378,10.0,0.00043758448942186906,169.7455103830284,1.4884348612566671,1.0058309601599789e-05,7.956609755594412,0.9986666666666667,0.0001533624722030519,0.1669269268084609,1.65,11.08,complete_session,complete_session,31,5.3399764204988704,0.2060301507537689,0.1098827470686767,0.3440564542046447,1.7426530632178956,-0.2724436503548089,400.5439843157545,90.0,0.0,0.0
41,0.7733178777346438,0.99,0.0,0.0,0.007874792511216012,88.14545923709478,0.0,3.305153217317773e-05,7.808732013517158,1.0,0.00010046212577858148,0.17467298450426963,3.81,20.46,complete_session,complete_session,33,5.642414609703482,0.7279731993299832,0.1785594639865997,0.263265060062176,0.9362448228760696,-0.0770263842297716,378.4622348616148,60.0,0.9156895589056404,0.0
42,5.079162384210466,0.99,0.36795512565989114,50.0,0.26346634558374604,89.20964476116934,9.625939110838408,0.0006466514258699941,5.090712206520988,0.9851380042462845,0.0008259343382201115,0.09239891127116609,2.61,26.2,complete_session,complete_session,32,2.153305047541572,0.7142378559463987,0.2609715242881072,0.3038956342099808,0.357064848006699,-0.0366315318269305,142.74739921712575,105.0,1.190396426577331,0.6409826912339481
43,14.756859308302296,0.99,0.278918791654193,365.0,0.0008874149997613548,101.72196852722843,24.457171067635645,0.0011853140425256289,5.884936865328335,0.988,0.0008733037753593981,0.1166574590545492,1.46,11.83,complete_session,complete_session,32,3.62548153112045,0.2060301507537689,0.1510887772194304,0.2921185298556689,1.3035613900304714,-0.1370449758846294,294.6469076015546,150.0,0.2943287867910986,0.4578447794528194
44,1.2513049097322664,0.99,0.0,0.0,0.003992394911626031,112.92905928616956,0.0,1.6664304850712214e-05,8.204388729034097,0.9624413145539906,0.00023500184644307918,0.08478624311319528,1.95,17.23,complete_session,complete_session,33,4.299404225250726,0.8103852596314909,0.2197654941373534,0.2197509976717091,0.6684078926537371,-0.0461623335598131,277.0347434257153,60.0,0.9156895589056384,0.0
45,16.29865357449721,0.99,0.049920976683979434,105.0,0.5,111.35070329925652,7.962112664680653,0.0004539523164990384,3.727583235425647,0.9913333333333333,0.0030382823577071094,0.08722406008873496,2.81,28.83,complete_session,complete_session,34,2.032521140825809,0.2609715242881072,0.1510887772194304,0.2901902965749504,0.6768433301783474,-0.0818102484211193,150.72084084535257,165.0,0.8175799633086065,0.1308127941293766
46,0.55721140194198,0.99,1.0,1.0,0.0017841884060119779,145.6542800911672,0.7472332890659585,2.5730911206476547e-10,10.67876806239981,0.978494623655914,0.00010031096398836393,0.3342143014226999,2.08,20.26,complete_session,complete_session,34,6.181172495257671,0.5906197654941373,0.164824120603015,0.3346716396122344,1.2122133935054755,-0.2135340757246344,474.3410324410052,60.0,0.9156895589056384,0.0
