cluster_id,firing_rate,presence_ratio,isi_viol,num_viol,amplitude_cutoff,isolation_distance,contam_rate,l_ratio,d_prime,nn_hit_rate,nn_miss_rate,silhouette_score,max_drift,cumulative_drift,epoch_name_quality_metrics,epoch_name_waveform_metrics,peak_channel,snr,duration,halfwidth,PT_ratio,repolarization_slope,recovery_slope,amplitude,spread,velocity_above,velocity_below
0,2.758580173581956,0.99,1.0,102.0,0.5,36.08353844018647,26.521983313565084,0.03900468887120365,3.2851197894541833,0.7706666666666667,0.017986494782074893,0.029806617891509322,12.42,162.96,complete_session,complete_session,0,1.0407983628517876,0.700502512562814,0.4395309882747069,1.1794211209602143,0.1056067982799715,-0.0117236490909578,90.6442446278826,225.0,0.377048641902322,
1,3.186379166638193,0.99,1.0,210.0,0.5,37.65977085741146,62.560940448731394,0.05473625358264641,-1.6467819513234374,0.5866666666666667,0.018039100970211105,0.029806617891509322,13.06,139.59,complete_session,complete_session,1,1.077495343639442,1.126298157453936,0.5768844221105528,0.9000904689395783,0.0576292229958864,-0.0734133737035677,104.38657895163382,225.0,0.2922126974742995,
2,6.836103909330532,0.99,0.2192917900577343,71.0,0.5,81.93347356832187,17.203714014235945,0.0015036082221412536,-5.376600142747798,0.986,0.009024445967557687,0.07437013766067277,6.37,68.1,complete_session,complete_session,1,1.291586288412523,1.0164154103852596,0.3296482412060302,0.2907466000275082,0.1637188599411055,-0.0123224308301976,101.03184542209982,75.0,1.6482412060301503,
3,2.718486934619198,0.99,1.0,65.0,0.5,33.66942595492115,22.45987478656801,0.03349736124811091,-2.7320487927787043,0.7066666666666667,0.015510573520941331,0.049950609761355395,6.58,69.83,complete_session,complete_session,1,1.4169036357788858,0.6455611390284757,0.3159128978224456,0.3888519391197079,0.2889333344459767,-0.0256902251119866,125.9182869119847,120.0,0.3662758235622558,
4,3.2169657613108127,0.99,1.0,39.0,0.5,59.81808225367923,14.430115037684757,0.004659820601413302,4.174342934854499,0.8463276836158192,0.006628885454233213,0.05359651106790239,5.77,61.79,complete_session,complete_session,5,1.431391303219841,0.8515912897822445,0.3571189279731993,0.3120658121947893,0.2269654017118471,-0.0275231667367866,112.61002010333698,120.0,0.5232511765175087,0.0
5,9.645523963246708,0.99,0.017254622353058358,14.0,0.028231256092281054,113.47777214438305,3.5035824477822723,0.0005930149820097414,5.058904189514136,0.992,0.001699074948083821,0.10149315604711599,4.71,26.07,complete_session,complete_session,6,2.043745945219437,0.6180904522613064,0.3571189279731993,0.3237736611819634,0.3240203149612711,-0.0241160125376137,152.56671964325864,135.0,0.1962191911940657,1.1903964265773304
6,4.369336382219787,0.99,0.08374653377016911,13.0,0.5,72.71873703318595,6.731187178113879,0.002854820260568839,2.909379697596036,0.9504273504273504,0.0034339229968782517,0.0879930484180944,4.01,39.17,complete_session,complete_session,6,2.0399092320428527,0.7966499162479062,0.3159128978224455,0.3283193353028373,0.2740235867657706,-0.0423291303689165,161.28349502674624,135.0,0.5232511765175087,0.6409826912339468
7,14.05330025498749,0.99,0.0028610652385733237,5.0,0.001641756503909071,184.4264804245734,3.770491771934195,4.8792769243338445e-08,10.746700091548274,0.9993333333333333,0.0,0.3505953135426774,2.96,12.32,complete_session,complete_session,9,7.659079616477749,0.6318257956448912,0.2472361809045226,0.2533291944875376,1.303917910525312,-0.0867128709637369,587.1757507324219,90.0,0.3662758235622561,0.274706867671691
8,2.895393184887864,0.99,0.0,0.0,0.022705439451059163,120.99013034797046,0.0,1.2676158510449873e-07,8.402714320486183,1.0,0.0001021659174499387,0.2277002507398173,17.46,173.7,complete_session,complete_session,10,3.870687574023944,0.1922948073701842,0.0961474036850921,2.6099872138565834,1.1321042032292292,-0.0393656351824817,311.69560401951344,90.0,1.2046690805394494e-17,-0.5494137353433831
9,15.35653718745736,0.99,0.009162940124226138,19.0,0.013450586906600708,147.0197586575996,2.9030629138264303,8.634736496537179e-05,5.962199930182052,0.9946666666666667,0.0009567546880979717,0.16630499369563093,2.9,18.58,complete_session,complete_session,10,3.484378818429374,0.5906197654941374,0.2472361809045225,0.3181348247837766,0.6220459864766316,-0.0545459503270195,263.52849230932065,120.0,0.274706867671692,-0.274706867671692
10,22.20090774399671,0.99,0.0,0.0,0.0007020566196035574,260.2574210247853,0.07325358386735471,5.718163508917306e-08,9.215227301696464,0.9993333333333333,0.0,0.26973100121687077,1.83,7.76,complete_session,complete_session,12,6.704059938823002,0.5906197654941374,0.2884422110552764,0.2879663871672769,1.0871328632936252,-0.0785189947347556,489.84010015899815,105.0,0.2747068676716921,-0.5494137353433841
11,0.000826664720881617,0.02,0.0,0.0,0.5,,1.0,0.0,,,,,,0.0,complete_session,complete_session,10,2.820100854179712,1.1949748743718591,0.3708542713567839,0.4819590578733556,0.826551049065545,-0.295497946544587,340.27099609375,225.0,4.137251916146388,-5.389487118130334
13,7.1461031796611385,0.99,0.013419935578565911,6.0,0.03848103133672836,109.05865827416943,1.3505976095617531,6.0403834012328116e-05,4.317492891592009,0.9917864476386037,0.0002452783909737552,0.12203649792099534,2.57,19.41,complete_session,complete_session,13,2.609632661806208,0.7554438860971525,0.3159128978224456,0.3347334051365447,0.3135733692370303,-0.0443952225077902,179.79489901063346,150.0,3.29899115057785,-1.2046690805394494e-17
14,1.3821834133140638,0.99,1.0,6.0,0.5,50.56873925903152,2.597019330087059,0.010979056241388816,3.803022248201194,0.4432624113475177,0.004239854633555421,0.033873447269952305,4.36,54.93,complete_session,complete_session,13,2.381770462413364,0.6455611390284757,0.2335008375209381,0.3530360951627185,0.4482702297324444,-0.0537441622935172,184.55651388213963,90.0,0.274706867671692,-0.5494137353433841
15,0.11242640203989993,0.92,0.0,0.0,0.5,37.0612973621284,0.0,0.015963492485527368,3.557187394767954,0.0,6.671336602288268e-05,0.01150091390126215,6.84,0.0,complete_session,complete_session,17,3.0442097054135715,0.9477386934673366,0.2884422110552764,0.2117807940960952,0.5705279327659215,-0.0200352307276482,248.7659454345703,135.0,0.8241206030150756,0.5494137353433833
16,1.3867300692789126,0.99,0.0,0.0,0.5,66.41163719094817,1.5975936889890634,0.003542771873545513,3.4914006158723034,0.6917293233082706,0.0015877841964798487,0.046620023278480006,9.16,74.18,complete_session,complete_session,16,1.7003051224508754,0.9065326633165828,0.3159128978224455,0.3723927019178986,0.188714214445304,-0.042144549333995,130.37353079139973,135.0,0.62790141182101,0.7325516471245118
